date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:36:05	27472/27472	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Dec%202022%2014:06:05%20GMT	https://www.avataar.ai/press-category/press	D:/DOC/landingadc/adc/www.avataar.ai/press-category/press.html	(from https://www.avataar.ai/press)
19:36:06	177149/177149	---M--	200	added ('OK')	image/jpeg	etag:%22b9163a23dd069063e934e897b4498340%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35a116aa18dbccabd0c_62b1a37fc466d97bc433f722_xr%2520today03.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35a116aa18dbccabd0c_62b1a37fc466d97bc433f722_xr%20today03.jpg	(from https://www.avataar.ai/press)
19:36:06	32955/32955	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Dec%202022%2014:06:06%20GMT	https://www.avataar.ai/press-category/events-awards	D:/DOC/landingadc/adc/www.avataar.ai/press-category/events-awards.html	(from https://www.avataar.ai/press)
19:36:06	977918/977918	---M--	200	added ('OK')	image/png	etag:%22e9a116a93e22bb800da718e18f673b7f%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35b23bc331301ee4a7f_62c42451cd8c0d2b3e28fd00_khronos-2.png	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35b23bc331301ee4a7f_62c42451cd8c0d2b3e28fd00_khronos-2.png	(from https://www.avataar.ai/press)
19:36:07	260273/260273	---M--	200	added ('OK')	image/jpeg	etag:%22b22ce43b7a386e938437e6e6511933eb%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35ad502559586f886fd_629dc9770c5b11cc3df60785_KelseyFloyd_AuggieAwards_Edits_web_008.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35ad502559586f886fd_629dc9770c5b11cc3df60785_KelseyFloyd_AuggieAwards_Edits_web_008.jpg	(from https://www.avataar.ai/press)
19:36:07	1795397/1795397	---M--	200	added ('OK')	image/png	etag:%2210688cbb51e5af46786837d5f63010b6%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35ccdeaad070c175a51_61d80aee45a71f971dc1417a_Screenshot%25202022-01-07%2520at%25203.11.46%2520PM.png	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35ccdeaad070c175a51_61d80aee45a71f971dc1417a_Screenshot%202022-01-07%20at%203.11.46%20PM.png	(from https://www.avataar.ai/press)
19:36:07	840059/840059	---M--	200	added ('OK')	image/jpeg	etag:%226450166fbb4dc415d3abccac3f21461b%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35dc0f8f30f02ea13da_631093cf7fe239bb7e9d030b_innovqation%2520award.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35dc0f8f30f02ea13da_631093cf7fe239bb7e9d030b_innovqation%20award.jpg	(from https://www.avataar.ai/press)
19:36:07	57678/57678	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Dec%202022%2014:06:07%20GMT	https://www.avataar.ai/press-category/news	D:/DOC/landingadc/adc/www.avataar.ai/press-category/news.html	(from https://www.avataar.ai/press)
19:36:12	446553/446553	---M--	200	added ('OK')	image/jpeg	etag:%22f35206e91f4accb98aa100b7791ba552%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35d12a1582db63b2cad_633aa53f3333cf8f5836da03_03.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35d12a1582db63b2cad_633aa53f3333cf8f5836da03_03.jpg	(from https://www.avataar.ai/press)
19:36:13	605735/605735	---M--	200	added ('OK')	image/jpeg	etag:%22175ceac457892340310cd19fe07d4d1a%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35af6725d6fa22481ed_633aa247447d0e3bd706d630_02.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637cf35af6725d6fa22481ed_633aa247447d0e3bd706d630_02.jpg	(from https://www.avataar.ai/press)
19:36:13	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Dec%202022%2014:06:08%20GMT	https://www.avataar.ai/contact-us	D:/DOC/landingadc/adc/www.avataar.ai/contact-us	(from https://www.avataar.ai/)
19:36:13	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Dec%202022%2014:06:09%20GMT	https://www.avataar.ai/privacy-policy	D:/DOC/landingadc/adc/www.avataar.ai/privacy-policy	(from https://www.avataar.ai/)
19:36:14	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Dec%202022%2014:06:14%20GMT	https://www.avataar.ai/oribili.js	D:/DOC/landingadc/adc/www.avataar.ai/oribili.51.delayed	(from https://snap.licdn.com/li.lms-analytics/insight.min.js)
19:36:17	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Tue,%2013%20Dec%202022%2014:06:16%20GMT	https://www.avataar.ai/blog-category/augmented-reality	D:/DOC/landingadc/adc/www.avataar.ai/blog-category/augmented-reality	(from https://www.avataar.ai/blog)
19:36:17	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Dec%202022%2014:06:14%20GMT	https://www.avataar.ai/shopify	D:/DOC/landingadc/adc/www.avataar.ai/shopify	(from https://www.avataar.ai/)
19:36:17	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Dec%202022%2014:06:16%20GMT	https://www.avataar.ai/bigcommerce	D:/DOC/landingadc/adc/www.avataar.ai/bigcommerce	(from https://www.avataar.ai/)
19:36:18	22420/22420	---M-Z	200	added ('OK')	application/javascript	etag:W/%225794-fT7EK5K8QNAQU7O4dhi9Q1njW7Y%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-toc@1/toc.js	D:/DOC/landingadc/adc/cdn.jsdelivr.net/npm/@finsweet/attributes-toc@1/toc.js	(from https://www.avataar.ai/blog/augmented-reality-vs-virtual-reality-which-is-best-for-your-ecommerce-business)
19:36:18	9093/9093	---M-Z	200	added ('OK')	application/javascript	etag:W/%222385-rwl9CAsmlk954AGumYBzecK5wJE%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-socialshare@1/socialshare.js	D:/DOC/landingadc/adc/cdn.jsdelivr.net/npm/@finsweet/attributes-socialshare@1/socialshare.js	(from https://www.avataar.ai/blog/augmented-reality-vs-virtual-reality-which-is-best-for-your-ecommerce-business)
19:36:20	28190/28190	---M--	200	added ('OK')	image/png	etag:%22916a3dd285e19f431ee188ec73fd500e%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/638899458ac4bc0f49dfac8f_300.png	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/638899458ac4bc0f49dfac8f_300.png	(from https://www.avataar.ai/blog/augmented-reality-vs-virtual-reality-which-is-best-for-your-ecommerce-business)
19:36:22	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Dec%202022%2014:06:22%20GMT	https://www.avataar.ai/headless	D:/DOC/landingadc/adc/www.avataar.ai/headless	(from https://www.avataar.ai/blog/augmented-reality-in-ecommerce)
19:36:24	99098/99098	---M--	200	added ('OK')	image/jpeg	etag:%2275cf15162ebbf0d620f5cf4172920e74%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea67a309cd87a_630653144aec4e7fc592ef05_q7bWE2EOa5icYFS4D0fCFKGrjOd5yiPpYVP-rGqSt1R4-AKxDUA3Y0IpPEwLTlKLpu9HJUnKIkmdDPD9d1kG1MOoK4EnXpI9KgsYU10W71vHRGbq4rxt4s5H-KQBme42bsB9_WQTEsAfFJHTNzHQgvw.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea67a309cd87a_630653144aec4e7fc592ef05_q7bWE2EOa5icYFS4D0fCFKGrjOd5yiPpYVP-rGqSt1R4-AKxDUA3Y0IpPEwLTlKLpu9HJUnKIkmdDPD9d1kG1MOoK4EnXpI9KgsYU10W71vHRGbq4rx	(from https://www.avataar.ai/blog/augmented-reality-in-ecommerce)
19:36:24	250015/250015	---M--	200	added ('OK')	image/jpeg	etag:%22dacd2f8dd044c18565509162a08a2303%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea6f6559cd878_630653144aec4e726d92ef04_HoL3zyHoxs8azS76huYdEoYQxDTlFnFLLfezGLMTEVgK7OHETupV16vM0YTY4AB-mSgmcL6IviSQKeRvPD8uxUQV8aEVzS6coStRrtslKTg4hPEj6hmuD6GaUskwalwps8PfpeBSTlDb1wpR1v77JSk.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea6f6559cd878_630653144aec4e726d92ef04_HoL3zyHoxs8azS76huYdEoYQxDTlFnFLLfezGLMTEVgK7OHETupV16vM0YTY4AB-mSgmcL6IviSQKeRvPD8uxUQV8aEVzS6coStRrtslKTg4hPEj6hm	(from https://www.avataar.ai/blog/augmented-reality-in-ecommerce)
19:36:26	175639/175639	---M--	200	added ('OK')	image/jpeg	etag:%22701bf0c8d9889bc1f2033bdf17e2d47a%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea623839cd879_6306531488cfb66820542cf9_ors-CVwRiTU2ovWnwr7MoCGXP4hfmi04cyebi1DwfZaUrNJSxR5szAaPzmsEgsIYKLBpeqMeVEfFoxhL5bpB5mLv_DI3Ugas3jZZ3sdXRc__7A7TRfei3uh0k2VcngP89RuWabDcczV7u72IRAlghsk.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea623839cd879_6306531488cfb66820542cf9_ors-CVwRiTU2ovWnwr7MoCGXP4hfmi04cyebi1DwfZaUrNJSxR5szAaPzmsEgsIYKLBpeqMeVEfFoxhL5bpB5mLv_DI3Ugas3jZZ3sdXRc__7A7TRfe	(from https://www.avataar.ai/blog/augmented-reality-in-ecommerce)
19:36:27	224334/224334	---M--	200	added ('OK')	image/png	etag:%22fabc85e239cd4faa29a974d9b40cb5c0%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea612589cd87b_63065314b2b73472a2ba6191_j-N_JDuOy5CCMGhP4F9FiMXf-4VAqn9G67wlpeh-x5Vjqzqh2VbDKncYgzLFzw_MZtPhPg8-JaV2hOrVI6BFsilX0nkrRYYh23qIfnxlO-m47C9MlBFstgC5vESNvLxGZHlKpms1T9oFCcflSeUubts.png	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea612589cd87b_63065314b2b73472a2ba6191_j-N_JDuOy5CCMGhP4F9FiMXf-4VAqn9G67wlpeh-x5Vjqzqh2VbDKncYgzLFzw_MZtPhPg8-JaV2hOrVI6BFsilX0nkrRYYh23qIfnxlO-m47C9MlBF	(from https://www.avataar.ai/blog/augmented-reality-in-ecommerce)
19:36:28	151474/151474	---M--	200	added ('OK')	image/jpeg	etag:%22a644ca531ca871eea41eb4329d53c8f6%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a4004e99eab75fd4c109_6306539ef3e6d1adb8fc56e9_xnR2TypeXLgWcQY4NSE7_hz8i2YfIltR5bUHqNGKZT7OiNX7qXKVOco2VDlftV-2oyd-OgMSl5EvlsR1N5S9MI9zCyho2rbdjX-UFGyjPDcjv4tDegn2LW39iwhmdkhqK-jMOoQ5_5S1_dwS4deCUok.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a4004e99eab75fd4c109_6306539ef3e6d1adb8fc56e9_xnR2TypeXLgWcQY4NSE7_hz8i2YfIltR5bUHqNGKZT7OiNX7qXKVOco2VDlftV-2oyd-OgMSl5EvlsR1N5S9MI9zCyho2rbdjX-UFGyjPDcjv4tDegn	(from https://www.avataar.ai/blog/augmented-reality-in-retail-examples)
19:36:31	291413/291413	---M--	200	added ('OK')	image/jpeg	etag:%2227995db37f59501dce55afbe25663e99%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a3ff4e99ea344fd4c104_6306539e23190b32d7f57a63_3FEM_dDojDU4P7-BcgSyrMYTtMmwdQ4dmbkSsZbgXd_ryIl_kVbxP91Bsn9qrBahGSmM4RSRHRLCT1bxhX5kJrUoaRZDV-aNSi3Y__OBvl7H5ab32MI_0Xu9IkIoIfMgCxKNN8molDkwmapQ83YwMbw.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a3ff4e99ea344fd4c104_6306539e23190b32d7f57a63_3FEM_dDojDU4P7-BcgSyrMYTtMmwdQ4dmbkSsZbgXd_ryIl_kVbxP91Bsn9qrBahGSmM4RSRHRLCT1bxhX5kJrUoaRZDV-aNSi3Y__OBvl7H5ab32MI	(from https://www.avataar.ai/blog/augmented-reality-in-retail-examples)
19:36:32	1723282/1723282	---M--	200	added ('OK')	image/png	etag:%22bdbf67b7bee5ee3fe6385ddb09a8b41c%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637dfe32c03d7322b49763b2_chair-AR-image-place-03.png	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637dfe32c03d7322b49763b2_chair-AR-image-place-03.png	(from https://www.avataar.ai/blog/augmented-reality-vs-virtual-reality-which-is-best-for-your-ecommerce-business)
19:36:34	268500/268500	---M--	200	added ('OK')	image/jpeg	etag:%22da96f633c53d52955997b72d833e4863%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a4004e99ea1845d4c107_6306539e92d0ad110579057d_x8u6h_T_eI1lG8L89spQzAlLk3FNP_BQtfiUKh4Lr8OztQKdMtR6fCq_lYXcVV10a3IAF5UsYiKOiHEr2ZCtaQq-JwR47m-08_YWe_htJR7VOhjL5LHyGEB3Zyyxz9Yhj0w9ckks3Dyop13Xp00lbA.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a4004e99ea1845d4c107_6306539e92d0ad110579057d_x8u6h_T_eI1lG8L89spQzAlLk3FNP_BQtfiUKh4Lr8OztQKdMtR6fCq_lYXcVV10a3IAF5UsYiKOiHEr2ZCtaQq-JwR47m-08_YWe_htJR7VOhjL5LH	(from https://www.avataar.ai/blog/augmented-reality-in-retail-examples)
19:36:34	673200/673200	---M--	200	added ('OK')	image/png	etag:%226936a4348329200c5ed8e3120ff6f12f%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a4004e99ea09dad4c106_6306539e63d20143cbfd53bf_jWBIOe-R3dd8BkWlNgZ8vQuVjvkdR_b_emd71MRRnzrg_TA-W_ekyRo0_NJArjtiqphzvGRfE0l3BL3OsMTaNiOEWnUWLnNOB5MsnBwUOceQmLxZxyilnV9M3KeLuBFsa_OklUHnOx-YTKnXqubk3Q8.png	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a4004e99ea09dad4c106_6306539e63d20143cbfd53bf_jWBIOe-R3dd8BkWlNgZ8vQuVjvkdR_b_emd71MRRnzrg_TA-W_ekyRo0_NJArjtiqphzvGRfE0l3BL3OsMTaNiOEWnUWLnNOB5MsnBwUOceQmLxZxyi	(from https://www.avataar.ai/blog/augmented-reality-in-retail-examples)
19:36:34	234621/234621	---M--	200	added ('OK')	image/jpeg	etag:%223221e12b2836ac2cff2e515672a5cc4f%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a4004e99ea5197d4c105_6306539e421c4906f70780b2_GPm9Fk9TW6N4vb2JtBAweFvaHv4pTC9CRj75gEuKMemwbmQzw92f2KwlCHar-3gSMZZLsUzDlGunUU7wh1V2FKcDgkFCi-LGeoMgFpDymNoOwkiKyQ8Ic5fKHyeF5pU2M_jS094Y6pC_t9yvYunulA.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a4004e99ea5197d4c105_6306539e421c4906f70780b2_GPm9Fk9TW6N4vb2JtBAweFvaHv4pTC9CRj75gEuKMemwbmQzw92f2KwlCHar-3gSMZZLsUzDlGunUU7wh1V2FKcDgkFCi-LGeoMgFpDymNoOwkiKyQ8	(from https://www.avataar.ai/blog/augmented-reality-in-retail-examples)
19:36:36	703112/703112	---M--	200	added ('OK')	image/png	etag:%22ceec346d06e5ed80c4c9b788cb580463%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637dfe83cd90337c4c10b8f0_credit%20image_01.png	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/637dfe83cd90337c4c10b8f0_credit%20image_01.png	(from https://www.avataar.ai/blog/augmented-reality-vs-virtual-reality-which-is-best-for-your-ecommerce-business)
19:36:40	605559/605559	---M--	200	added ('OK')	image/png	etag:%2222725d8bc448d13548974251a8c99483%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a4004e99eaf1edd4c108_6306539fa57df16b75cdbbc0__wvXkCUeOvhySxqWz180NS4fi35_WmMizuFRju18CWte4-t8WqeWCooKK2szjlRYO7OZX-s1f5l0ErUH1RMsxXl3O-Owb-tP3GQA9FW0e_OEvd-Eya4KdQ9gG6HoIgIbzXna5vzGNwn3O3SHlsi29w.png	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a4004e99eaf1edd4c108_6306539fa57df16b75cdbbc0__wvXkCUeOvhySxqWz180NS4fi35_WmMizuFRju18CWte4-t8WqeWCooKK2szjlRYO7OZX-s1f5l0ErUH1RMsxXl3O-Owb-tP3GQA9FW0e_OEvd-Eya4	(from https://www.avataar.ai/blog/augmented-reality-in-retail-examples)
19:36:40	453575/453575	---M--	200	added ('OK')	image/gif	etag:%2208afd421294757093740aac451fcb7fa%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea6882e9cd874_63079e7f9adfac4d488e1cd0_lEsAQtmWePkgZ-W63cMhUAEe6NsBK3aOIpKvWPdgKd0E9tnZDWHUDmcwsfUaI6Wh-dkQCDkEgzlo9kzLuwJj6YoQnlLH1oJ8j9csfhtifDzQ26CslTLBV1z0fgZe4Ip8wEtunqxOC_X6o6tACRTlVAvi-u1cqTaOqXJv8vBZyDqxSsqP_Gg-bFw53Q.gif	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea6882e9cd874_63079e7f9adfac4d488e1cd0_lEsAQtmWePkgZ-W63cMhUAEe6NsBK3aOIpKvWPdgKd0E9tnZDWHUDmcwsfUaI6Wh-dkQCDkEgzlo9kzLuwJj6YoQnlLH1oJ8j9csfhtifDzQ26CslTL	(from https://www.avataar.ai/blog/avataars-3d-interactive-ar-solution)
19:36:40	996837/996837	---M--	200	added ('OK')	image/gif	etag:%22e0a6a8efc17b486976a2901b20d7266e%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea669df9cd875_63079e7e88a6bde132efd65f_kO0I0S2wToj_OLKEmsh8JymJ6EciGxBZkPUmfqTvUxek4Y3b-K8eRyL0b3T6yaUdHhIj28dztv88hXFluQj7s1JM1WITARo7QmDX_6SsMXNiprfaayxHlk_f6_vAeUwPbnhAUf53qhaPuyDk6MrhGvcncOyhTAzCOq3RAxbGwevSmGEPH8owxmcm.gif	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea669df9cd875_63079e7e88a6bde132efd65f_kO0I0S2wToj_OLKEmsh8JymJ6EciGxBZkPUmfqTvUxek4Y3b-K8eRyL0b3T6yaUdHhIj28dztv88hXFluQj7s1JM1WITARo7QmDX_6SsMXNiprfaayx	(from https://www.avataar.ai/blog/avataars-3d-interactive-ar-solution)
19:36:41	1017898/1017898	---M--	200	added ('OK')	image/gif	etag:%22f8ff7cade48380098c1ec812a7d644f1%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea609739cd877_63079e7e5ae43bcdafb1cea7_RJ0FjrQeiwn2o3U871wY203t4kEz5fMXLeMiDyWtAwdt2dqoRJwBr9ZgzgOdok1cFYr59owo8qesjEA-qdyg9-mJYBW0xqUckDVDA3rsL51BIaZZ1Nc8eQb-og-ErY6Qd8Adl0wlRihe9QUcx25Bgn7TV0gBKp_r9fbK6memIVTlq0JiGfp-dgRm.gif	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a400018ea609739cd877_63079e7e5ae43bcdafb1cea7_RJ0FjrQeiwn2o3U871wY203t4kEz5fMXLeMiDyWtAwdt2dqoRJwBr9ZgzgOdok1cFYr59owo8qesjEA-qdyg9-mJYBW0xqUckDVDA3rsL51BIaZZ1Nc	(from https://www.avataar.ai/blog/avataars-3d-interactive-ar-solution)
19:36:41	165938/165938	---M--	200	added ('OK')	image/jpeg	etag:%227d7006f54b4ebd1053bfa01363dafb72%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402f6fbef20c532728b_631ed9a311a5ace4e5c9cfd7_BVJKJfDEhRvGMZ8fU3Ctg566o-tpsRTeh5QCoZn8oNz6ZAZ0aJ8VyT29SIppdleVznFkEWGAqeNUsH60JbidiaZA78a5ygSPZzHBJyigStIUfhrGCRGBhySgy-znI2aHJE-C_cy34_O-2bwnCLxn4PP9wa25RSsWZkE2EO59aY5CAcLAwZK941rxKA.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402f6fbef20c532728b_631ed9a311a5ace4e5c9cfd7_BVJKJfDEhRvGMZ8fU3Ctg566o-tpsRTeh5QCoZn8oNz6ZAZ0aJ8VyT29SIppdleVznFkEWGAqeNUsH60JbidiaZA78a5ygSPZzHBJyigStIUfhrGCRG	(from https://www.avataar.ai/blog/increase-ecommerce-store-sales)
19:36:44	288134/288134	---M--	200	added ('OK')	image/jpeg	etag:%22c4e4c2841d0cac8404e7885036c1b727%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402f6fbef07c832728f_631ed9a481f607726029d12f_GrMfR5dau6uPjqPQWQFHD12hcEDK11sdn-pUw7bCi7X-6mMyy2fUG1EeZSku0wHtuZGnD-tQhJH9VQ3nOVWJRp72pX3YttvP1-qODaoOgkfg3do-PdCja9fCZbyxH6wv-tPKCtza-puWGNjwGVxSgkBCLaTfYck1p8izv9SWvr9mrodxCfkIAu9kbQ.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402f6fbef07c832728f_631ed9a481f607726029d12f_GrMfR5dau6uPjqPQWQFHD12hcEDK11sdn-pUw7bCi7X-6mMyy2fUG1EeZSku0wHtuZGnD-tQhJH9VQ3nOVWJRp72pX3YttvP1-qODaoOgkfg3do-PdC	(from https://www.avataar.ai/blog/increase-ecommerce-store-sales)
19:36:48	255788/255788	---M--	200	added ('OK')	image/jpeg	etag:%226d6197d89432624a4cd70a5ed248c52e%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402f6fbef2dfb32728c_631ed9a481f607ac0b29d130_7txqpd3M0bvja28ZlUmNf7gyB7ArYy_f_VPK4VvCUAe_eSwzMDdhKhaAtA1HWYmD8ijHe6ynGV1GP3Jvp0RPdwBSDlLbtyOeQ9TDh5_90-b7fP4iVWYwvXOpJyREfIjR5ZsUaCj-cYKVMA0j25VpqcIOmNAwc0QHxgsPS2BT4NP27ERNEw0pvlhJ7w.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402f6fbef2dfb32728c_631ed9a481f607ac0b29d130_7txqpd3M0bvja28ZlUmNf7gyB7ArYy_f_VPK4VvCUAe_eSwzMDdhKhaAtA1HWYmD8ijHe6ynGV1GP3Jvp0RPdwBSDlLbtyOeQ9TDh5_90-b7fP4iVWY	(from https://www.avataar.ai/blog/increase-ecommerce-store-sales)
19:36:50	237118/237118	---M--	200	added ('OK')	image/jpeg	etag:%22c63ac722a0c42132f5d7b6ffc31293d9%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402507f44df1f49ecc8_635f6ae73ea93577ea122d26_oAiQ2xVkhTMAjH23Oy5GZrEzaM0F_h7_B6T6CTOj3pHWfaNJqkOdG0qroROQ40Ch3ND3V1Lxf2PsFIYTux-kLU8_INocecmRiXSyma8qz54A30YEeNDvQXNulEXnlgpksTjfMf5goJKAYPBloSlnZ89EkNPvNrt-239D6lmZVP7Gst5VDZna12uUENFY.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402507f44df1f49ecc8_635f6ae73ea93577ea122d26_oAiQ2xVkhTMAjH23Oy5GZrEzaM0F_h7_B6T6CTOj3pHWfaNJqkOdG0qroROQ40Ch3ND3V1Lxf2PsFIYTux-kLU8_INocecmRiXSyma8qz54A30YEeND	(from https://www.avataar.ai/blog/stepping-into-metaverse-powered-future)
19:36:51	263071/263071	---M--	200	added ('OK')	image/jpeg	etag:%2206d6039651f6d25c8224d58997ad4e0b%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402507f447dde49ecc9_635f6ae83ea9355b88122d5e_DHtSyKI2FjZmHHthzDnF8vqh-5B5WFXU20Rpv9v265fyVAHX7kTAsQbcolike1szY44XRQzVwuju7h9yYHdZtMYy7zt5d_ABB7LWrptlnB4lLvBdvF40JL4ppXcwCeImS-Cfl5sOrHHOoplOezjGvHHuUe541SeWAhYvEaO27vwzYHuIed5HbNmG3-I7.jpeg	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402507f447dde49ecc9_635f6ae83ea9355b88122d5e_DHtSyKI2FjZmHHthzDnF8vqh-5B5WFXU20Rpv9v265fyVAHX7kTAsQbcolike1szY44XRQzVwuju7h9yYHdZtMYy7zt5d_ABB7LWrptlnB4lLvBdvF4	(from https://www.avataar.ai/blog/stepping-into-metaverse-powered-future)
19:36:51	1994960/1994960	---M--	200	added ('OK')	image/png	etag:%229df426983a736595025895eb41ee49b1%22	https://uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402f6fbef7ef032728d_631ed9a54042905694ac672f_l_IWQq9uhQQf7xwoxcEi_pmawkhCODF4TRv8ZE-rMmf4ccn4lM4N-v2v3ZG8oaQagSWRWz7o3U33pFbJdJxEK3kLtPE2H1S9MhyaHkpLYJQjuU9pd8TdMzHvrX1G8Q23vecmFvyvsOnR-6Bg-cjG8Gu7VsIkY-ibXoCktA8_cSv2f54dCTVbYE4_gQ.png	D:/DOC/landingadc/adc/uploads-ssl.webflow.com/6363927cadc09d0ed60ee39a/6363a402f6fbef7ef032728d_631ed9a54042905694ac672f_l_IWQq9uhQQf7xwoxcEi_pmawkhCODF4TRv8ZE-rMmf4ccn4lM4N-v2v3ZG8oaQagSWRWz7o3U33pFbJdJxEK3kLtPE2H1S9MhyaHkpLYJQjuU9pd8T	(from https://www.avataar.ai/blog/increase-ecommerce-store-sales)
